text,label
√я — «‘н »нёе—дн »«Ёнѕеж«  √дж бне »  гЎё »«‘Ё«ня г“Џћ… ж» ѕ«нё я н— ,0
√д«ћжћж,1
«д«  Џ»«д… я н— я н— я н— ,0
«б”б”б… г гн“… бяд «бгж”нём «бќбЁн… г“Џћ… ‘жн… б “нбе« √ж  ќЁ÷ «б’ж  бняжд ’ж я √д  √яЋ— ўеж—«,1
г‘яж— Џбм «бёЎЏ ж«бгЏбжг«  «бгЁнѕ… »” «де бг« »ѕ«  Ён  —ян»… «б бЌў  «де г«» ѕ«  ёЎЏ… ёЎЏ… Ёбе«–« «б‘∆ н Џ»  «бг‘«еѕ жг«н” Ё«ѕ яЋн— г‘яж——— жнЏЎня «бЁ Џ«Ён… г «»Џя гд «б”Џжѕн…,1
г«янд«  ёѕнг…«Ќд« «бд« »«бћѕнѕ,0
«бгЁ—ж÷ «Ќд« «бн дЁж“,1
÷ЏнЁ. ’—«Ќ… «бгжўЁнд Ќ»н е«. «б’ж— «бгЏ—ж÷… Џд «бЁдѕё џн— Ќёнёне бб«”Ё,0
г»—————жя н« —еЁ нбн нЌ» —еЁ нЏгббе« бня,1
«ббн г« ÷Ќя б«ня,0
гд н—нѕ    Ў»нЏ ег «еб «бќбнћ»«б«Ёб«г«б“дѕнё…«бж«”џ…,0
 Ќжнб «бЏгб« ,1
гќн» бб√гб. . Џѕг  жЁ— «бж«н Ё√н ж÷нё гжёЁ «б”н«—«  ж«д е«Ѕ «бЁЎж— ё»б «бЌ«ѕн… Џ‘— гЏ √де гЌ ”»,0
янг џ—жѕе  ‘ж »ѕд« дЏгб енѕн Ќ«б бѕдн,0
бЏд «ббе Ќя«г «б’нд ж—ж”н« ж«н—«д жяб Ўж«џн  «бЏ«бг,0
ё—’ гѕгћ,1
џ«÷»,0
е–е «б»д  ћ—»  яб «б«яб ћ«не Џ‘«д  «яб,1
«ёб гд «бг жёЏ . . «б‘ё… бн”  гЎ«»ё… бг« еж гжћжѕ Ён «б’ж— ..«бЏ“б ÷ЏнЁ ж«б«“Џ«ћ Џ«бн ..,0
Џ«— Џбм «б”б«г,0
ќ—» »б Ќ» «ддддддддддн еж«н  –н  бгд Ќ»нн —«Ќ жЏ«Ёдн «бб… б« ндЎн,0
«бЌЁбе «бн г« »не« Џ»нѕ ген ЌЁбе,0
б«  ћ—» е–« Ён «бгд“б «б«—ѕд    »—∆ гд гћгжЏ… ќ«’… »«б√Ё—«Ќ ж дЁнег ќ«—ћ «б»б«ѕ,0
г« «“я«е« —Ёнё я н« —еЁ » ћдд,1
—«я» ѕ—«ћ… еж«∆н…,1
«ббе н—Ќге жнџЁ— бе жн”яде Ё”нЌ ћд« е,0
бж Ќян  еб «г «б гдџн— г«  ‘же ќбё я еня «Ќ”д я«д  бд«” «Ќ —г я ж’—  ЁЏбд дћг »” Ў«бг« г ‘»е »«бд”«Ѕ «” Џѕ б«дж бд«” г« » —Ќг жб« «д ж » —Ќгж «дЁ”яг жё«б  Џ«бм жг« ўбгжд« жб«яд.... я«дж «дЁ”ег нўбгжд,0
’ж е« «Џ–» г« я«д жг« няжд бяд«б ’жн— ж«ѕ«∆е« џн— Ќ ∆ «ббжян‘д џн— г д«”ё,0
жће ё—ѕ,1
ћд  »бЋ«бЋ г ж”Ў жд“б  е«н «б«џдне ж«бЌгѕббе ’«—”днд гд  ќ—ћ  «б”«нё «бћ«д н«ќ–де ббгѕ—”е «дќЎЁ ж–»Ќже «ббе н—Ќге,0
—еЁ Ќ»н» н бн‘ г« » д“бн Ёнѕнже«  «д« «Ќ» «»«жЏ Џбм Ёнѕнже« я ж «д« гд «бЏ—«ё Џг—н ,1
б« н” Ќё «бќг”… дћжг. ЁёЎ гж«ёЁ «б”н«—«  «бќ«’… »«бЁдѕё. «бдў«Ё… ”н∆… ћѕ« ж «бџ—Ё… ябе« џ»«—. «б«Ћ«Ћ ёѕнг ж г е«бя ћѕ«. «б”—н— ’џн—. ж нжћѕ —«∆Ќ… я—не… »«бџ—Ё…. ж Ёдѕё ќг”… дћжг б« нжћѕ яжЁн Ёне«   б« н” Ќё «бќг”… дћжг √»ѕ«р,0
я” «ќ я н «»д «бЏ«е—…,0
«дў— «г«гя дЏг «де «д    » ”г б‘ќ’ ж ёжб яб ‘∆ »ќн—«дў— гћѕѕ« «д  ед« жЌѕя нгядя «б»я«Ѕ «б«дб« √Ќѕ ”н—«я ед« ен« «»ян б« —нѕ «д  г Џ» гд «б»я«Ѕ Ќ”д« Ќ«жб «д  ÷Ќя б« ” ЎнЏ бг«–« б«дн «д”«д б« нгяде «б Џ»н— Џд г‘«Џ—е жб« нгяде  “нЁе« бе–« «д« ЁёЎ ”√” Џнд »«б’г   жяб ‘∆ »ќн—,0
«б—»Џ «б«жб гЏ жће,1
ќбЁ,1
«” ќѕг  еж« Ёе« ћ»«—… Џд  ћ—»… Ўжнб…,1
—«я÷,1
 «д« Џдѕм    ,1
«б’—«Ќ… я—‘  Џбн ,0
«”гЏж« «н «бќн«д… ’Џ»… жя нн— «д« г«ћ—»  »” Ќ”н  ж«” ”бг  »” «Ќн«д« ггяд няжд Ёегд« џбЎ нЏдн г‘ ЏЎжб  —жЌж«   —яж« Ён Ќ«б еж« «Џ —Ё «ж ‘Ё ж« »Џнждяж« »  —яж« б«дж Ён «‘ќ«’ ж»Ќян Џд  ћ—»… »жегжян «дж «б‘ќ’ ќ«дя ж»я—« » дѕгж« Ўжб Ќн« яж ж—»н нЏдн «б«‘н ’Џ» жя нн— Ё н«—н   Ќ”дж« «бўд жг«  егж« Ќѕ« » «‘н ггяд няжд еж« г‘ Џ«гбж«,0
дЁ” «бг—гЎ… ’«—  гЏ б«нд”,0
џ«÷»,0
ћже—… »— ё«бн… ’џн—… «бЌћг,1
нЏдн «б’нд ен «ббн Џгб  «бЁн—ж” «ббе нќ—»н ег «ббн Џгбже,0
»Џѕ ќг” ”дж«  гд е–« «бЁѕнж «’»Ќ «б«д  «дЋм ћгнб… ’,0
«бяб »нЏ—Ё е«б ’—Ё«  ен »ѕ«н… «бЏб«ё«  «бгЌ—г… »” »нЏгбжбе«  ”гн«   «дн… б«  ќбЎж« «бЌд«д »«бћд” б√дж »нд« жд ќнЎ —ЁнЏ ,0
еѕж б«жб«ѕ бн «ќ— ег нќ—ћж гЋбннд «ж н»ѕбж ћд”ег еѕн гж «гжг… еѕн г—÷,0
я—… ёѕг ,1
”∆ ћѕ«. . «бќѕг«  ”н∆е ћѕ« гд д«Ќн… гжўЁнд «б«” ё»«б «н Ўб» дЎб»е гд  дўнЁ ббџ—Ё гд ‘—«‘Ё «÷«Ёне гд џ—Ё гЁ жЌе Џбн »Џ÷ б« нжћѕ √н  Ё«Џб гЏ «бўнжЁ .ж«б»жЁне гя«де џн— гд«”»,0
 яЁж н«»Ўб ,1
ё»÷…,1
 гЋ«б «бгжн«н,1
«не ё—Ё «ббн  Ќ  »«Ў «б‘«г»«д“н,0
—жжжЏе «”гЏе« гд “г«д «Ќбм «џдне ‘«гне Џћ» дн ,1
÷ЏнЁ ћѕ«р. яб ‘н гг «“. ,0
ёгн’,1
г‘г” ћ“∆н«,1
гд Ёёѕ √Џ“ ’ѕнё «ж ’ѕнё… яб ж«Ќѕ ня » гд еж бнбн Ёёѕ гжд ¬д« Ёёѕ  ’ѕнё… «бЎЁжб… Џг—д« «д«  «ж ен «ббе н—Ќге« жб«яд «б’ѕг ен бг √яд √Џбг «д« г—н÷ »г—÷ г«бж Џб«ћ «ж ¬ќ— ‘∆ ё«б еж еж ”«‘ «ё ≈бня «д н ’ѕнё н «бЎЁжбн… «д« бнбн »Џ—Ё яб «”—«—е« ≈б« ”— ж«Ќѕ еж г—н÷ ен жЏ«∆б е« бЏ«—Ёнд г— √”»жЏ яд  —«нЌ« ббгѕ—”… «ж г—н  бЏдѕе« ё«б  √де« г—н÷ «д« яд  «÷д √д ЁёЎ г—÷ «бЌ—«—… Ќ м г—  «б”«Џ…  я«д  —Ёнё н Џг  »ян бг«–« Ё«ќѕ дн ≈бм «бг—Ќ«÷ «ж ё«б  ’ѕнё я « жЁ  Ё”√б  гнд ен Ёё«б  √—нћ  Ёд’ѕг  «ж ÷бн  ‘еж— «ж «д« Џг √»ян «ббе н—Ќге« ≈”ге« √—нћ Ќ м √д г ‘«—яжд« »ё’ яг бян  — «Ќж «ж «жбж «Џ“ ‘ќ’ Ёёѕ гжде «ж ‘«—яж гЏ«д« ё’ яг ,0
ё«б Ќ«Ўнд Џ «б‘«‘е ббЌћ“ ж«б«” Ё”«—‘ж »ѕн «Ќћ“ гћгжЏе ќ«б’нд ж«” Ё”— Џд ‘ж Џд джЏ «бЌ‘н‘ жб« «б‘«н «б«ќ÷—,0
«жб г—« Ќ” «дж е»ѕ  е»ѕ,1
«б”«Џ… «б”«ѕ”… жд’Ё,1
џн— дўнЁ. бн” г«я«д г жёЏ. Ё—‘ «бџ—Ё ћѕ¬ ж’ќ жг—« » «б”—н— «ж’ќ гд «бЁ—‘,0
Ён гћ«б  ЌЎ «”г«∆ег жќб’ ж«–« Ён гћ«б  ЌЎ «”г«Ѕ гж«ёЏ »«б«—ѕд ббяг»нж —,1
÷ЏнЁ ћѕ« ћѕ« ћѕ«. .  √ќн— Ён  ёѕнг «бќѕге Ён яб ‘н ”ж«Ѕ ќѕг… «бџ—Ё жб« «б«” ё»«б,0
—еЁ Џдѕн бя Ёя—е я н— Ќбжеёжбн »” ж—н Ён «б«д” ћ—«г «д «бяб н’ж— Ёнѕнж жеж Џг нЎЏг Ќнж«д«  «б‘«—Џ «ж нЌЎ «яб бег Џ »«» «б»н  гЋб« »ѕб г«ег Џг нгж ж« »”»» «бЌћ— «бгд“бн ж ЌЎн яб е«бЁнѕнже«  »Ёнѕнж ж«д н »Џѕ  Џгбн еня ждяжд «ЎЏгд«ег жќѕд« Ќ”д«  »дЁ” «бжё  б«ня г‘«д —ежЁе  ‘жЁе ,1
гя »,1
е«н ќбЎ… «бѕ»яе н« џ«бн ген «бѕ»яе  ќбн бЌћ— нѕ»я,0
«б”«Џ… «бж«Ќѕ… жд’Ё,1
«ббе н—Ќге жнџЁ— бе жнћЏб гЋж«е «бћд… ¬гнд н«—» «бЏ«бгнд ,0
«д«»Ќ»я я н— —еЁ,1
÷ЏнЁ. гж÷Ёнд «б«” ё»«б гЌ —гнд жг Џ«жднд. яб ‘нЅ —«∆Ќ… ”н∆… «“Џ«ћ «бгжёЏ ”нЅ,0
г б г« »ёжб «бг б.... Ќ”я… ж’н«ѕ «Џгм.. е«‘  «џ ..  ќ—м Џ‘—Ёя,0
”н∆ »г«  Џдне «бябге. н« «ќж«д »яб Ќн«ѕне Ёдѕё ”н∆ г« Ёне «б« «де ё—н» гд «бгЎ«—џ—Ёе ÷нёе »ѕ—ће г«   ’ж—жд ж «б”—н— н«ѕж» няЁн «Ћднд »ёбе «бЌн«Ѕ «н ёЎ—е г«Ѕ  д“б Ён «бЌг«г б«“г  ѕќб «бџ—Ёе б«де »«» ”Ќ» ж б« Ёне Џ »е ”Ёбне  г”я «бг«Ѕ ж џн— «д «бЏ“б ”н∆ ћѕ« ж—нЌе «б«яб  ‘ге« Ён ћгнЏ «бЁдѕё. н« «ќж«д »яб Ќн«ѕне Ёдѕё ”н∆ г« Ёне «б« «де ё—н» гд «бгЎ«—џ—Ёе ÷нёе »ѕ—ће г«   ’ж—жд ж «б”—н— н«ѕж» няЁн «Ћднд »ёбе «бЌн«Ѕ «н ёЎ—е г«Ѕ  д“б Ён «бЌг«г б«“г  ѕќб «бџ—Ёе б«де »«» ”Ќ» ж б« Ёне Џ »е ”Ёбне  г”я «бг«Ѕ ж џн— «д «бЏ“б ”н∆ ћѕ« ж—нЌе «б«яб  ‘ге« Ён ћгнЏ «бЁдѕё,0
г’»«Ќ,1
гя » »—нѕ,1
 бЌ” Ўн“н н« гд «я,0
  ≈д‘«Ѕ «ббе н«—» «бЏ«бгнд ,1
ж«д« г Ёег  жб« Ќ«ћ…,0
Џѕ  —«÷м Џд «ё«г м Ём «бЁдѕё бядм б”  гд»е—. «бЁдѕё Џ«ѕм  жгЏёжбжгжёЏе гг «“ »«бд”»… бм нгяд «бж’жб бе »”ежб…  «г… бгжёЏе «бггн“ Ём ‘«—Џ «б” нд. “ћ«ћ «бџ—Ё б« нгяд Ё Ќе б ћѕнѕ еж«Ѕ «бџ—Ё…,0
«ббе нЌЁўяг,1
г«‘«Ѕ «ббе,1
Ёдѕё џн— дўнЁ ж—ж«∆Ќ я—нее. «б ’гнг. —ж«∆Ќ я—нее г” г—…Џѕг «бдў«Ё…«бЌг«г«  я«де Ќг«г гЌЎ…,0
 «ЌЌЌЌЌ ‘бжд н—ѕ,0
г—е  »«бџнд Ён «бгян«ћ жѕ«нг ж—ѕн ж—ѕн џн—нЮ,0
Ќбгн г«  ж«д« Џбм ёнѕ «бЌн«… ,0
ж«ббе  ‘ н  бб–ед ж»Џѕ яб «б»Џѕ Џд «бЎ—» е»«б «”гЌж« бн жёб… √ѕ» бЏ» д«”  г‘ ’«Ќн…,0
ж»нћня ‘ќ’ г ’дЏ “н Џг— ѕ«н“— нёбѕ «б«”Ўж—е ’б«Ќ,1
Ќ’«д «б”»«ё,1
»—ежг «Ќ”д гдя,0
ќ’г »«бн«»«дн…,1
«жжжЁ н«—»,0
 ”бг «нѕндя ЁЏб«р ‘Џж— —«∆Џ ж‘џб я«д гг Џ жг Џ» »дЁ” «бжё  »Ўб ,1
«яЋ— ‘нЅ гƒбг Ќнд  Ќгб  яб «б«г ж√Џ»«Ѕ «бЌн«… бжЌѕн ,0
д«ё’яг ‘жн  ё«  ж÷—» янЁ,0
÷ЏнЁ ћѕ«р. . «бгя«д »Џнѕ ћѕ« ж«б«” ё»«б ”н∆,0
г Џ… «б ёдн Ёнѕнж ћгнб ‘я—«р,1
. гя«д «бЁдѕё ггн“ жеѕжЅ жё—н» гд «б«г«яд «б”н«Ќне. Џѕг дў«Ёе «бЌг«г«  ж«бџ—Ё,0
√д н Ќбж… «янѕ,1
гЎ»Џ жЌ м «бЏ»—н… гбн∆… »«б√ќЎ«Ѕ,0
ж—ѕ… »н÷«Ѕ,1
 ЁжЏбня. жЏбм Ќ‘ я,0
ћ—«Ѕг ндѕм бе« ћ»нд ,0
«д« Џг «ѕ—”»ежбдѕ« »ёбя «д « ‘џбя гЌ —Ё »‘яб я»н— »”г «ббе г«‘«Ѕ «ббе,1
ж«д «бя»н—«н   —« е«ѕ «бЁнѕнж г”—жё г« »Џ—Ё янЁ ”гЌжбя »”,0
«д« ‘ќ’н… гћ—» ‘ б”… «бЌ» «бм »ћѕ »” »д“»«бм «д« бж еЌ» еЌ» »ћѕ гд ёб»м жг‘ еЎб» гд «б‘Ќ’ «бм »Ќ»… џн— «дж нЌ»дм жнЌ —гдм –м г»Ќ —г… ж»Ќ»… жбж ќ«дм Ёнжг е»«Ѕ г «яѕ… «дж гЌ»дн‘ жб… Ќ … «Ќ —гдм Ёнжг гд «б«н«г жбж Џгбе« г—… Ё«б«янѕ «д… енЏгбе«  «дм,0
янЁя»Ќ»я«яѕн«б Џбнё”жн«”беж«ћж»«,1
н«ЌнЁ «Џ—«” «бЏ—» ‘бжд ’«— ,0
 г,1
»Џг—н г« »‘—» ‘«н »б «бЌЁбе Џбн «бЌб«б «б‘»«» ќ«бЎе ‘«н ж‘днд« жЌ‘н‘ ж«я √бжжжж,0
гнд «бн »я« гЋбн,0
—еЁ я«д Ён ег»—џж— »Ќ—Ё «бе«Ѕ,1
  е«н «бг‘яб… Џё«» г‘ —«ѕЏ Ќ м «”г «бгЌб г« ё«бж« Џде ббд«” Џ‘«д «бд«”  «ќ– Ќ–—е« нЏдн «бЌяжг… г‘ е«ге« «бд«” яг«д... егег нбгж« г’«—н »” Ќ”»д« «ббе ждЏг «бжянб »«бће нд,0
Ќћнд« ,1
еееее —жЏ… «бгд «ћ  «ббе н”Џѕя  ,1
«нд ‘—я… ,1
гќн» бб√гб. бг нЏћ»дн ‘н —»г« «бгжёЏ ЁёЎ ж«беѕжЅ. гЎЏг я«д ”н∆«бяд» ж«б«Ћ«Ћ ёѕнг ж џн— дўнЁ  √ќ— «бг«Ѕ «бЌ«— ёѕ  д ў— ќг” ѕё«∆ёб«н” Ќё «—»Џ дћжг «Ўб«ё«р,0
«б’нЌе Џ«н Џ«н Џ«н еееееееее,0
еееееееееееее,1
бн‘ » ёбѕ »—ежг н«џнж—,0
ЁнЁж «бЁ«‘б «бб… нбЏд жћея «б ќбнб… гян«ћ —«Ќ «я’ гд ‘Џ—н ж«ќбн… Џбм ‘ж«—»я Ќ м «’н— —ћ«б,0
 Џд’—н…,0
яб гд Џбне« Ё«д жн»ём жће —»я –ж «бћб«б ж«б«я—«г ’ѕё «ббе «бЏўнг «ббе н—Ќге,0
г« «Ќб«ян «ббе нЌЁўя,1
«бг–нЏ дў—« ж гќћбе жЏг нЌ«жб г« н÷Ќя еееееее,0
еж‘… яб«» ,0
д÷«г жндѕж“ ’Џ» ѕ«∆г« бе–« √я—е «бЌ«”ж»,0
«бгќ ’— яб «б—ћ«б ќжде,0
г« ‘«Ѕ «ббе  »«—я «ббе г« Ёег  «н ‘н ,0
гедд гд «бћгЏе ббћгЏе н ”»Ќ Џг янЁ нџ ”бњ,0
б«н” Ќё  дћжг «»ѕ«.. б«н” Ќё  дћжг «»ѕ«.. б«н” Ќё  дћжг «»ѕ«.,0
б« «—‘Ќ «б”яд Ён е–« «бЁдѕё ’н«де ѕ«ќб «бџ—Ё ж«“Џ«ћ. . «б«“Џ«ћ жЏѕг «б—«Ќ…,0
нЎ»яг г—÷ бЁб”Ўнднд жбяг  ЏжЁжд »бѕяг ж ћжд ббЏ—«ё ж”ж—н«  ЁЎ”жд,0
’Ќ ж«бЌяжг… «б”»» жг Џ«жд…,1
дЌд« «бЁ«∆“нд —«∆нд« «б—”жг жен   д«жб «бЎЏ«г ж»Џѕне« еѕжб бн н»ё«ж нЏ–»жд« »жћжег жег« н«ябж ждЌд« г« «ябд« ‘н,0
  »«б÷»Ў»«б»«нж” «ѕќб Џ«бенб» н‘—Ќбя яб‘н»Ё —…   яб ”ж«бЁ «бе«—ѕжн—  Џбг е« ж«дн гЎ«» ябн… «’б¬ жќб’  едѕ”… гня«дня ж»«бе«—ѕжн— «ёж… гд ћг«Џ… «бЌ«”»«  ,1
Џд ћѕ √‘Џ— »« «б«‘г√“«“  гд е–« «бж÷нЏ,0
«ббе нџ ’»  гд «б–н нџ ’» «бё«’—«   ж«б–н ня » бег «бя «» «ббе ндЏбяг «бћеб«Ѕ .«н Ќ» нЏ—Ёд е–е «б’џн—«  гџ—»н… гд  ежбдѕ«,0
‘г”н…,1
г—… жЌѕе я«д    Ќгг Ёѕё «б»«» ћ«—ег  Ќ”ждн «б«Џгм Ќя«бе« г«г« »Џ  бяг яня… ЁЌя  е«ѕ «Џгм г«—Ќ н‘жЁдн  ЁЎбЏ   Ё Ќбж ё«б бж ‘ж «бгд«”»… ё«б  Џгб  Џгбн… ж”—  «‘жЁ  ё«б  нќ—» »н я н« Ќ”ждн  —«Џждн ж«д« «я » «нѕн дебя  «÷џЎж« б«ня ж«‘ —«я »бн“,1
гќн» бб√гб. . «б «ќн— Ён «бѕќжб ж«бќ—жћ,0
бгд Ќћ  Џд »н»н е «–я—  »н»н н б«д г«’«—бе «еж«н гд г«   «ж ћд  яб‘ «Ќ»е,1
н«ћг«Џе гя ‘Ё Ё«н—ж” яж—жд« »—жЁ”ж— Џ—»н г’—н Ён Џ«г «”г «б»—Ё”ж—Џбн гЌгѕ “ян,1
гж«Ёё,1
‘—я«  «б«ѕжне ж ћ«—е жбЏ»е ѕжб ж—«Ѕ «д ‘«— яж—жд« ЌЁў «ббе »б«ѕн «б”Џжѕне жгбяд« гд Ќжб гя—же ж—ѕ «ббе янѕег Ён дЌж—ег,1
б« енѕ« г‘ »ќнб енѕ« «б»ќб »Ќѕ ѕ« ж,0
гЌѕ н»ян Џбм гж  «Ќѕ,0
—еЁ «Ёжя«ѕж Ён Ќ—Ё «”гя »” «д  “я— не гд џн— г«  —я“н »Ќ—Ёж «б«жб  жг« «ќ– не,1
«д« »Ќ»я яЋЋЋЋЋЋЋЋн— н« «ќж«  ж«д н нж нж»—“ г ж«÷Џ ж«д н ≈д”«д… Ўнж»… жг ж«÷Џ… жб Ќёнё «бд«” ж» гд«бя «бќн— ж«б”Џ«ѕ… ж«бгдћ«Ќ Ён Ќн« я »Ќ»я ж»Џ‘ёя яЋЋЋЋЋЋЋЋЋЋЋЋЋЋЋ—,1
нћдддддддд,1
н«бЎнЁ,1
н«—» нћн «бнжг «ббн √ёѕг Ёне Ёд дЁ” «ббн » ёѕгж Ё«н« нжд«д Џўнг… ћѕ«р Ё«н«,1
Ќ»н» н —г÷«д я—нг ,1
”∆ ћѕ«. «бгжёЏ. дў«Ё… ”н∆… ћѕ«Ў«ёг ”н∆«бЁдѕё нќ бЁ Џбм √—÷ «бж«ёЏ Џд «б’ж— б«н” Ќё дћг…«б”—н— ё–— ћѕ« ж«б—«∆Ќ… я—не… жнжћѕ ‘Џ— Џбм «б”—н—,0
«д« Џнждн ќ÷—»” ’—  «я—ед гд ж—«е,0
г«ен «÷«Ё«  бб Ќгнб Џ»— џжџб ‘я—« бя,1
«бЌгѕ √ббе «яж ”Ё«—… ббедѕ »«бгд’ж— жб«ћ«д д’ «бг—÷м г« ж,0
Ёб”Ўнд џ“… Џг—е« ,1
«Ќд« Џг—д« гедЌ» «”—«∆нб жгег« Ќ«жбж  нёдЏж Ёнд« «енЁ÷бж Ўжб Џг—ег  Ќ  —ћбнд«,0
«д« ’«нг ж г   ћжЏ ,0
г»—гћ яг»нж — »Ќ«ћ… «бм гћгжЏ… г»—гћнд гЌ —Ёнд ббЏгб Џ»— «д —д ,1
’«—жќ,1
—ѕн бн‘ ”«я е,1
е–« «б’ЌЁн гЎбж» Ён  —ћг…  «б—”жг «бг Ќ—я…,0
џн— г—нЌ. . ќѕг… «бгжўЁнд ”н∆… ћѕ«р «б«Ћ«Ћ ёѕнг  «б ежн… ж«бгянЁ«  б«  Џгб,0
«б‘«н г Џж» Џбне,0
 Ќн… «б√’«б… «бгЎбё… «б¬д ж ‘н—нд «бн —»д« я—ге« »Ќ» Ќн« е«  —»н нќбнег б»Џ÷ег   »” Џ‘«д г«  ”ќ— √ж  Џ«н—ж« џн—яг «б“гд ѕж«—,0
